16.887373,0.902755
16.953958,0.922244
17.055586,0.946425
17.163979,0.983050
17.258075,1.020548
17.339994,1.051023
17.414240,1.075624
17.483926,1.096197
17.550936,1.113925
17.616389,1.129472
17.680955,1.143204
17.745039,1.155319
17.808889,1.165923
17.872654,1.175070
17.936421,1.182786
18.000226,1.189080
18.064091,1.193952
18.128018,1.197399
18.191998,1.199415
18.256016,1.199996
18.320050,1.199139
18.384103,1.196843
18.448163,1.193107
18.512211,1.187931
18.576229,1.181318
18.640202,1.173276
18.704131,1.163813
18.768029,1.152939
18.831933,1.140665
18.895899,1.127001
18.960022,1.111957
19.024455,1.095536
19.089433,1.077729
19.155321,1.058510
19.222704,1.037816
19.292578,1.015527
19.366858,0.991396
19.450197,0.964899
19.567479,0.934650
19.672615,0.892683
19.748352,0.857962
19.804367,0.836305
19.849076,0.822898
19.887299,0.814154
19.921663,0.808241
19.953644,0.804257
19.984125,0.801745
20.013668,0.800459
20.042662,0.800263
20.071409,0.801077
20.100165,0.802860
20.129113,0.805593
20.158446,0.809271
20.188370,0.813901
20.219114,0.819505
20.250939,0.826122
20.284154,0.833809
20.319143,0.842643
20.356403,0.852735
20.396614,0.864235
20.440769,0.877359
20.490472,0.892430
20.548744,0.909978
20.623449,0.931006
20.756979,0.958150
20.869795,1.005525
20.961182,1.042993
21.040050,1.070969
21.112024,1.093153
21.180186,1.111700
21.246225,1.127707
21.311090,1.141732
21.375325,1.154064
21.439247,1.164848
21.503045,1.174158
21.566823,1.182030
21.630632,1.188478
21.694494,1.193502
21.758418,1.197100
21.822395,1.199268
21.886411,1.200002
21.950443,1.199298
22.014494,1.197155
22.078553,1.193572
22.142604,1.188548
22.206626,1.182088
22.270604,1.174198
22.334537,1.164885
22.398437,1.154160
22.462339,1.142034
22.526295,1.128518
22.590395,1.113620
22.654786,1.097345
22.719692,1.079686
22.785460,1.060619
22.852646,1.040087
22.922189,1.017975
22.995858,0.994058
23.077810,0.967853
23.186674,0.938133
23.293603,0.898982
23.372419,0.863020
23.430658,0.839795
23.476797,0.825306
23.515936,0.815849
23.550898,0.809433
23.583278,0.805063
23.614023,0.802233
23.643733,0.800668
23.672821,0.800216
23.701596,0.800789
23.730327,0.802338
23.759207,0.804839
23.788425,0.808286
23.818184,0.812681
23.848704,0.818044
23.880237,0.824409
23.913080,0.831828
23.947595,0.840373
23.984246,0.850145
24.023658,0.861284
24.066732,0.873986
24.114877,0.888543
24.170631,0.905419
24.239909,0.925454
24.360036,0.950628
24.473100,0.993661
24.566630,1.032051
24.647225,1.061516
24.720357,1.084933
24.789254,1.104462
24.855744,1.121288
24.920875,1.136034
24.985254,1.149029
25.049244,1.160445
25.113060,1.170371
25.176827,1.178851
25.240613,1.185903
25.304448,1.191534
25.368344,1.195740
25.432298,1.198519
25.496300,1.199865
25.560327,1.199774
25.624373,1.198245
25.688432,1.195276
25.752491,1.190866
25.816528,1.185018
25.880526,1.177736
25.944478,1.169028
26.008389,1.158904
26.072284,1.147374
26.136208,1.134450
26.200232,1.120140
26.264477,1.104453
26.329129,1.087386
26.394476,1.068924
26.460971,1.049026
26.529357,1.027607
26.600959,1.004498
26.678557,0.979356
26.770560,0.951385
26.895626,0.917995
26.989523,0.874408
27.055712,0.845364
27.105785,0.828106
27.146915,0.817387
27.182926,0.810347
27.215880,0.805625
27.246948,0.802561
27.276842,0.800819
27.306029,0.800216
27.334847,0.800651
27.363579,0.802068
27.392431,0.804440
27.421594,0.807757
27.451267,0.812022
27.481670,0.817252
27.513049,0.823477
27.545693,0.830748
27.579955,0.839134
27.616281,0.848731
27.655270,0.859673
27.697775,0.872146
27.745113,0.886427
27.799598,0.902948
27.866369,0.922476
27.968948,0.946726
28.077578,0.983682
28.171606,1.021223
28.253425,1.051630
28.327594,1.076156
28.397226,1.096666
28.464201,1.114341
28.529633,1.129843
28.594186,1.143533
28.658264,1.155609
28.722112,1.166176
28.785876,1.175286
28.849644,1.182966
28.913451,1.189224
28.977317,1.194059
29.041245,1.197468
29.105227,1.199448
29.169246,1.199992
29.233281,1.199098
29.297334,1.196765
29.361394,1.192992
29.425442,1.187779
29.489458,1.181129
29.553431,1.173050
29.617358,1.163551
29.681256,1.152640
29.745160,1.140331
29.809129,1.126632
29.873258,1.111553
29.937701,1.095096
30.002697,1.077253
30.068615,1.057996
30.136047,1.037264
30.206005,1.014931
30.280439,0.990748
30.364138,0.964178
30.484103,0.933793
30.589061,0.890933
30.664087,0.856470
30.719526,0.835227
30.763841,0.822131
30.801798,0.813605
30.835982,0.807852
30.867841,0.803996
30.898240,0.801592
30.927731,0.800402
30.956697,0.800293
30.985438,0.801192
31.014203,0.803056
31.043176,0.805869
31.072551,0.809627
31.102536,0.814339
31.133361,0.820028
31.165290,0.826734
31.198640,0.834514
31.233801,0.843451
31.271283,0.853656
31.311785,0.865285
31.356337,0.878560
31.406621,0.893817
31.465859,0.911612
31.542841,0.933015
31.663403,0.960976
31.770158,1.003745
31.859441,1.039402
31.937656,1.067037
32.009479,1.089361
32.077651,1.108191
32.143738,1.124518
32.208647,1.138868
32.272909,1.151520
32.336842,1.162619
32.400636,1.172243
32.464402,1.180426
32.528195,1.187184
32.592041,1.192521
32.655949,1.196432
32.719915,1.198915
32.783923,1.199965
32.847953,1.199577
32.912002,1.197750
32.976062,1.194483
33.040117,1.189776
33.104147,1.183631
33.168135,1.176054
33.232078,1.167053
33.295983,1.156637
33.359880,1.144819
33.423817,1.131607
33.487876,1.117012
33.552187,1.101040
33.616954,1.083686
33.682494,1.064932
33.749306,1.044729
33.818219,1.022979
33.890753,0.999487
33.970255,0.973850
34.068507,0.945095
34.180473,0.909539
34.265769,0.870967
34.328208,0.844837
34.376812,0.828554
34.417414,0.818035
34.453275,0.810939
34.486224,0.806084
34.517334,0.802870
34.547274,0.800979
34.576496,0.800234
34.605328,0.800533
34.634046,0.801819
34.662866,0.804061
34.691971,0.807249
34.721560,0.811383
34.751848,0.816478
34.783076,0.822565
34.815528,0.829689
34.849544,0.837917
34.885557,0.847342
34.924139,0.858090
34.966098,0.870340
35.012669,0.884353
35.065973,0.900533
35.130517,0.919581
35.223281,0.943002
35.330340,0.976537
35.425744,1.013932
35.508970,1.045271
35.584138,1.070679
35.654420,1.091888
35.721803,1.110123
35.787481,1.126098
35.852177,1.140210
35.916331,1.152678
35.980212,1.163620
36.043983,1.173097
36.107742,1.181141
36.171535,1.187761
36.235384,1.192960
36.299296,1.196734
36.363265,1.199079
36.427276,1.199990
36.491306,1.199464
36.555356,1.197499
36.619415,1.194093
36.683469,1.189248
36.747495,1.182965
36.811479,1.175250
36.875417,1.166113
36.939320,1.155562
37.003219,1.143609
37.067164,1.130264
37.131240,1.115536
37.195584,1.099431
37.260410,1.081944
37.326047,1.063053
37.393018,1.042707
37.462197,1.020799
37.535208,0.997124
37.615720,0.971244
37.717892,0.942086
37.827015,0.905193
37.909289,0.867929
37.969917,0.843062
38.017526,0.827490
38.057572,0.817356
38.093109,0.810485
38.125862,0.805781
38.156851,0.802681
38.186717,0.800883
38.215895,0.800221
38.244707,0.800597
38.273427,0.801956
38.302261,0.804270
38.331395,0.807530
38.361029,0.811736
38.391380,0.816906
38.422691,0.823070
38.455248,0.830275
38.489400,0.838591
38.525585,0.848111
38.564392,0.858966
38.606652,0.871340
38.653644,0.885501
38.707595,0.901869
38.773346,0.921180
38.871036,0.945052
38.978610,0.980307
39.073114,1.017680
39.155519,1.048481
39.230128,1.073412
39.300055,1.094257
39.367218,1.112207
39.432765,1.127945
39.497385,1.141848
39.561498,1.154123
39.625361,1.164881
39.689127,1.174179
39.752890,1.182044
39.816690,1.188487
39.880547,1.193509
39.944467,1.197105
40.008443,1.199271
40.072458,1.200003
40.136489,1.199298
40.200539,1.197153
40.264599,1.193568
40.328649,1.188543
40.392671,1.182081
40.456649,1.174188
40.520582,1.164874
40.584481,1.154147
40.648383,1.142020
40.712339,1.128502
40.776440,1.113603
40.840831,1.097326
40.905737,1.079665
40.971507,1.060596
41.038695,1.040062
41.108241,1.017949
41.181916,0.994029
41.263882,0.967822
41.372818,0.938096
41.479720,0.898921
41.558501,0.862973
41.616718,0.839763
41.662842,0.825285
41.701973,0.815834
41.736930,0.809422
41.769306,0.805056
41.800048,0.802228
41.829756,0.800665
41.858844,0.800215
41.887618,0.800790
41.916349,0.802340
41.945230,0.804844
41.974449,0.808292
42.004208,0.812689
42.034730,0.818054
42.066265,0.824421
42.099110,0.831841
42.133629,0.840389
42.170284,0.850163
42.209702,0.861305
42.252783,0.874010
42.300939,0.888571
42.356710,0.905451
42.426024,0.925494
42.546502,0.950681
42.659647,0.993835
42.753174,1.032241
42.833751,1.061690
42.906868,1.085089
42.975753,1.104601
43.042236,1.121412
43.107362,1.136145
43.171739,1.149127
43.235727,1.160531
43.299542,1.170446
43.363310,1.178914
43.427096,1.185955
43.490931,1.191574
43.554827,1.195769
43.618783,1.198536
43.682784,1.199871
43.746812,1.199769
43.810858,1.198228
43.874917,1.195247
43.938975,1.190826
44.003012,1.184966
44.067010,1.177673
44.130961,1.168953
44.194872,1.158818
44.258767,1.147277
44.322691,1.134341
44.386717,1.120021
44.450964,1.104322
44.515620,1.087244
44.580974,1.068770
44.647480,1.048861
44.715885,1.027429
44.787522,1.004306
44.865187,0.979145
44.957392,0.951145
45.081642,0.917684
45.175120,0.874392
45.241171,0.845469
45.291214,0.828226
45.332350,0.817490
45.368376,0.810426
45.401345,0.805682
45.432425,0.802598
45.462328,0.800836
45.491521,0.800216
45.520342,0.800635
45.549072,0.802036
45.577920,0.804392
45.607076,0.807694
45.636738,0.811943
45.667127,0.817156
45.698487,0.823364
45.731107,0.830617
45.765339,0.838984
45.801626,0.848560
45.840565,0.859478
45.883002,0.871925
45.930245,0.886172
45.984582,0.902651
46.051068,0.922119
46.152202,0.946264
46.260478,0.982718
46.354612,1.020194
46.436585,1.050707
46.510874,1.075347
46.580588,1.095953
46.647615,1.113708
46.713079,1.129280
46.777652,1.143033
46.841740,1.155168
46.905591,1.165792
46.969356,1.174958
47.033122,1.182694
47.096927,1.189007
47.160790,1.193898
47.224716,1.197363
47.288696,1.199398
47.352714,1.199999
47.416747,1.199161
47.480799,1.196884
47.544859,1.193167
47.608908,1.188010
47.672926,1.181417
47.736900,1.173394
47.800829,1.163949
47.864727,1.153094
47.928631,1.140839
47.992595,1.127194
48.056716,1.112169
48.121143,1.095766
48.186111,1.077977
48.251983,1.058777
48.319341,1.038104
48.389172,1.015837
48.463372,0.991733
48.546527,0.965274
48.662533,0.935095
48.767805,0.893553
48.843918,0.858691
48.900225,0.836825
48.945131,0.823265
48.983485,0.814415
49.017936,0.808425
49.049977,0.804381
49.080497,0.801818
49.110065,0.800488
49.139073,0.800250
49.167823,0.801026
49.196575,0.802770
49.225512,0.805466
49.254826,0.809106
49.284722,0.813698
49.315429,0.819263
49.347205,0.825839
49.380358,0.833482
49.415268,0.842269
49.452427,0.852308
49.492504,0.863749
49.536477,0.876803
49.585916,0.891789
49.643755,0.909224
49.717477,0.930083
49.863373,0.956873
49.980976,1.008562
